category,SLC,fold_change,expression,p_value,control_mean,control_distribution,treat_mean,treat_distribution,method,cutoff,OS_error,OS_p_value,OS_HR,OS_AUC,OS_sensitivity,OS_specificity,OS_graph_name_jpg,DSS_error,DSS_p_value,DSS_HR,DSS_AUC,DSS_sensitivity,DSS_specificity,DSS_graph_name_jpg,DFI_error,DFI_p_value,DFI_HR,DFI_AUC,DFI_sensitivity,DFI_specificity,DFI_graph_name_jpg,PFI_error,PFI_p_value,PFI_HR,PFI_AUC,PFI_sensitivity,PFI_specificity,PFI_graph_name_jpg
Kidney,SLC7A11,1.4069632320809902,Increased,4.52974228611865e-06,4.5713,2.96026607925926,6.43165102281182,3.2503715036144705,outcome_significance,4.68615,False,0.000122790682245953,3.41623499879037,0.64,96.0,17.7,"TCGA_Kidney_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff4.686_histogram.jpg, TCGA_Kidney_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff4.686_AUC=_0.64_ROC.jpg, TCGA_Kidney_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff=4.686_p=0.000122790682245953_HR=3.41623499879037_kaplanmeier.jpg",False,1.05455339400979e-08,2.7221356521090603,0.68,70.1,58.3,"TCGA_Kidney_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff6.536_histogram.jpg, TCGA_Kidney_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff6.536_AUC=_0.68_ROC.jpg, TCGA_Kidney_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff=6.536_p=1.05455339400979e-08_HR=2.72213565210906_kaplanmeier.jpg",False,0.00149904709578991,2.57390720283215,0.64,37.8,84.7,"TCGA_Kidney_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff7.388_histogram.jpg, TCGA_Kidney_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff7.388_AUC=_0.64_ROC.jpg, TCGA_Kidney_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff=7.388_p=0.00149904709578991_HR=2.57390720283215_kaplanmeier.jpg",False,1.46014457913942e-09,2.2100343187846803,0.64,44.1,77.3,"TCGA_Kidney_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff7.275_histogram.jpg, TCGA_Kidney_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff7.275_AUC=_0.64_ROC.jpg, TCGA_Kidney_survival/CF_SLC7A11_biomarker_outcome_significance_cutoff=7.275_p=1.46014457913942e-09_HR=2.21003431878468_kaplanmeier.jpg"
Kidney,SLC9A7,1.15050923213877,Increased,0.0008743982635233443,8.48206785714286,3.25081470818783,9.75869737727037,0.60271448017897,outcome_significance,11.26405,False,8.94582699854075e-05,2.53463737139215,0.51,3.2,92.1,"TCGA_Kidney_survival/CF_SLC9A7_biomarker_outcome_significance_cutoff11.26_histogram.jpg, TCGA_Kidney_survival/CF_SLC9A7_biomarker_outcome_significance_cutoff11.26_AUC=_0.51_ROC.jpg, TCGA_Kidney_survival/CF_SLC9A7_biomarker_outcome_significance_cutoff=11.26_p=8.94582699854075e-05_HR=2.53463737139215_kaplanmeier.jpg",False,3.900123231433751e-07,3.53559244720147,0.0,11.1,96.8,"TCGA_Kidney_survival/CF_SLC9A7_biomarker_outcome_significance_cutoff11.26_histogram.jpg, TCGA_Kidney_survival/CF_SLC9A7_biomarker_outcome_significance_cutoff11.26_AUC=_0_ROC.jpg, TCGA_Kidney_survival/CF_SLC9A7_biomarker_outcome_significance_cutoff=11.26_p=3.90012323143375e-07_HR=3.53559244720147_kaplanmeier.jpg",False,0.00276524815656739,4.29298615562126,0.5,91.1,25.3,"TCGA_Kidney_survival/CF_SLC9A7_biomarker_outcome_significance_cutoff9.292_histogram.jpg, TCGA_Kidney_survival/CF_SLC9A7_biomarker_outcome_significance_cutoff9.292_AUC=_0.5_ROC.jpg, TCGA_Kidney_survival/CF_SLC9A7_biomarker_outcome_significance_cutoff=9.292_p=0.00276524815656739_HR=4.29298615562126_kaplanmeier.jpg",False,0.00139200297559394,2.70407849914754,0.51,1.5,95.6,"TCGA_Kidney_survival/CF_SLC9A7_biomarker_outcome_significance_cutoff11.65_histogram.jpg, TCGA_Kidney_survival/CF_SLC9A7_biomarker_outcome_significance_cutoff11.65_AUC=_0.51_ROC.jpg, TCGA_Kidney_survival/CF_SLC9A7_biomarker_outcome_significance_cutoff=11.65_p=0.00139200297559394_HR=2.70407849914754_kaplanmeier.jpg"
Kidney,SLC9A7P1,1.23172128180045,Increased,5.4521778708395e-05,4.44481785714286,1.27419483041005,5.4747767483695196,2.38180382737223,outcome_significance,8.5537,False,1.66775387603315e-05,3.683306564676069,0.55,4.4,99.4,"TCGA_Kidney_survival/CF_SLC9A7P1_biomarker_outcome_significance_cutoff8.554_histogram.jpg, TCGA_Kidney_survival/CF_SLC9A7P1_biomarker_outcome_significance_cutoff8.554_AUC=_0.55_ROC.jpg, TCGA_Kidney_survival/CF_SLC9A7P1_biomarker_outcome_significance_cutoff=8.554_p=1.66775387603315e-05_HR=3.68330656467607_kaplanmeier.jpg",False,4.2344674646119705e-07,4.846889257471831,0.53,6.2,99.3,"TCGA_Kidney_survival/CF_SLC9A7P1_biomarker_outcome_significance_cutoff8.554_histogram.jpg, TCGA_Kidney_survival/CF_SLC9A7P1_biomarker_outcome_significance_cutoff8.554_AUC=_0.53_ROC.jpg, TCGA_Kidney_survival/CF_SLC9A7P1_biomarker_outcome_significance_cutoff=8.554_p=4.23446746461197e-07_HR=4.84688925747183_kaplanmeier.jpg",False,0.0038135411736755203,3.13276304957642,0.55,15.6,94.3,"TCGA_Kidney_survival/CF_SLC9A7P1_biomarker_outcome_significance_cutoff7.353_histogram.jpg, TCGA_Kidney_survival/CF_SLC9A7P1_biomarker_outcome_significance_cutoff7.353_AUC=_0.55_ROC.jpg, TCGA_Kidney_survival/CF_SLC9A7P1_biomarker_outcome_significance_cutoff=7.353_p=0.00381354117367552_HR=3.13276304957642_kaplanmeier.jpg",False,5.82612984089968e-05,3.2472459614290603,0.53,4.8,98.9,"TCGA_Kidney_survival/CF_SLC9A7P1_biomarker_outcome_significance_cutoff8.431_histogram.jpg, TCGA_Kidney_survival/CF_SLC9A7P1_biomarker_outcome_significance_cutoff8.431_AUC=_0.53_ROC.jpg, TCGA_Kidney_survival/CF_SLC9A7P1_biomarker_outcome_significance_cutoff=8.431_p=5.82612984089968e-05_HR=3.24724596142906_kaplanmeier.jpg"
Kidney,SLC9A9,1.27049960385136,Increased,7.78239079149228e-06,6.94458571428571,3.24619585534392,8.823093398911821,2.29891585130313,outcome_significance,8.9205,False,2.09715770521817e-08,2.19878436210101,0.63,68.7,54.5,"TCGA_Kidney_survival/CF_SLC9A9_biomarker_outcome_significance_cutoff8.92_histogram.jpg, TCGA_Kidney_survival/CF_SLC9A9_biomarker_outcome_significance_cutoff8.92_AUC=_0.63_ROC.jpg, TCGA_Kidney_survival/CF_SLC9A9_biomarker_outcome_significance_cutoff=8.92_p=2.09715770521817e-08_HR=2.19878436210101_kaplanmeier.jpg",False,5.4741514215778e-07,2.28071415680982,0.62,56.9,66.1,"TCGA_Kidney_survival/CF_SLC9A9_biomarker_outcome_significance_cutoff9.414_histogram.jpg, TCGA_Kidney_survival/CF_SLC9A9_biomarker_outcome_significance_cutoff9.414_AUC=_0.62_ROC.jpg, TCGA_Kidney_survival/CF_SLC9A9_biomarker_outcome_significance_cutoff=9.414_p=5.4741514215778e-07_HR=2.28071415680982_kaplanmeier.jpg",False,0.0021595211611933197,3.11597256863932,0.57,82.2,40.9,"TCGA_Kidney_survival/CF_SLC9A9_biomarker_outcome_significance_cutoff7.735_histogram.jpg, TCGA_Kidney_survival/CF_SLC9A9_biomarker_outcome_significance_cutoff7.735_AUC=_0.57_ROC.jpg, TCGA_Kidney_survival/CF_SLC9A9_biomarker_outcome_significance_cutoff=7.735_p=0.00215952116119332_HR=3.11597256863932_kaplanmeier.jpg",False,3.78020545029751e-08,2.18399889722424,0.61,31.0,85.5,"TCGA_Kidney_survival/CF_SLC9A9_biomarker_outcome_significance_cutoff10.13_histogram.jpg, TCGA_Kidney_survival/CF_SLC9A9_biomarker_outcome_significance_cutoff10.13_AUC=_0.61_ROC.jpg, TCGA_Kidney_survival/CF_SLC9A9_biomarker_outcome_significance_cutoff=10.13_p=3.78020545029751e-08_HR=2.18399889722424_kaplanmeier.jpg"
Kidney,SLCO5A1,1.3949732127328205,Increased,0.0069023508610281,3.05141071428571,4.69903326543651,4.2566362074744815,2.58232179577704,outcome_significance,6.24145,False,1.9235839514503103e-06,2.34624732162631,0.57,15.4,93.8,"TCGA_Kidney_survival/CF_SLCO5A1_biomarker_outcome_significance_cutoff6.241_histogram.jpg, TCGA_Kidney_survival/CF_SLCO5A1_biomarker_outcome_significance_cutoff6.241_AUC=_0.57_ROC.jpg, TCGA_Kidney_survival/CF_SLCO5A1_biomarker_outcome_significance_cutoff=6.241_p=1.92358395145031e-06_HR=2.34624732162631_kaplanmeier.jpg",False,2.89389228317096e-06,2.56409935763725,0.6,79.9,37.8,"TCGA_Kidney_survival/CF_SLCO5A1_biomarker_outcome_significance_cutoff3.711_histogram.jpg, TCGA_Kidney_survival/CF_SLCO5A1_biomarker_outcome_significance_cutoff3.711_AUC=_0.6_ROC.jpg, TCGA_Kidney_survival/CF_SLCO5A1_biomarker_outcome_significance_cutoff=3.711_p=2.89389228317096e-06_HR=2.56409935763725_kaplanmeier.jpg",False,0.0036094949024758397,3.12547921896196,0.54,15.6,94.0,"TCGA_Kidney_survival/CF_SLCO5A1_biomarker_outcome_significance_cutoff6.419_histogram.jpg, TCGA_Kidney_survival/CF_SLCO5A1_biomarker_outcome_significance_cutoff6.419_AUC=_0.54_ROC.jpg, TCGA_Kidney_survival/CF_SLCO5A1_biomarker_outcome_significance_cutoff=6.419_p=0.00360949490247584_HR=3.12547921896196_kaplanmeier.jpg",False,5.62005764689542e-09,2.26480502212683,0.59,68.6,49.3,"TCGA_Kidney_survival/CF_SLCO5A1_biomarker_outcome_significance_cutoff4.189_histogram.jpg, TCGA_Kidney_survival/CF_SLCO5A1_biomarker_outcome_significance_cutoff4.189_AUC=_0.59_ROC.jpg, TCGA_Kidney_survival/CF_SLCO5A1_biomarker_outcome_significance_cutoff=4.189_p=5.62005764689542e-09_HR=2.26480502212683_kaplanmeier.jpg"
Stomach,SLC12A5,1.21412030643901,Increased,3.52855132068937e-18,4.1731568965517205,0.931572101310544,5.06671453005944,1.79128604890145,outcome_significance,3.4363,False,0.00151784938385042,4.35620488505214,0.56,96.9,11.8,"TCGA_Stomach_survival/CF_SLC12A5_biomarker_outcome_significance_cutoff3.436_histogram.jpg, TCGA_Stomach_survival/CF_SLC12A5_biomarker_outcome_significance_cutoff3.436_AUC=_0.56_ROC.jpg, TCGA_Stomach_survival/CF_SLC12A5_biomarker_outcome_significance_cutoff=3.436_p=0.00151784938385042_HR=4.35620488505214_kaplanmeier.jpg",False,0.0009158800945733848,79027259.1722247,0.57,99.0,11.2,"TCGA_Stomach_survival/CF_SLC12A5_biomarker_outcome_significance_cutoff3.436_histogram.jpg, TCGA_Stomach_survival/CF_SLC12A5_biomarker_outcome_significance_cutoff3.436_AUC=_0.57_ROC.jpg, TCGA_Stomach_survival/CF_SLC12A5_biomarker_outcome_significance_cutoff=3.436_p=0.000915880094573385_HR=79027259.1722247_kaplanmeier.jpg",False,0.000106245155151163,3.11470080217273,0.63,43.2,78.8,"TCGA_Stomach_survival/CF_SLC12A5_biomarker_outcome_significance_cutoff5.817_histogram.jpg, TCGA_Stomach_survival/CF_SLC12A5_biomarker_outcome_significance_cutoff5.817_AUC=_0.63_ROC.jpg, TCGA_Stomach_survival/CF_SLC12A5_biomarker_outcome_significance_cutoff=5.817_p=0.000106245155151163_HR=3.11470080217273_kaplanmeier.jpg",False,0.0050569912157098105,1.7530745381747,0.56,23.7,86.4,"TCGA_Stomach_survival/CF_SLC12A5_biomarker_outcome_significance_cutoff6.234_histogram.jpg, TCGA_Stomach_survival/CF_SLC12A5_biomarker_outcome_significance_cutoff6.234_AUC=_0.56_ROC.jpg, TCGA_Stomach_survival/CF_SLC12A5_biomarker_outcome_significance_cutoff=6.234_p=0.00505699121570981_HR=1.7530745381747_kaplanmeier.jpg"
Stomach,SLC22A11,5.3272341441219195,Increased,6.185642316688686e-50,0.5027839080459771,0.7035508206644079,2.67844760205758,5.59868240730154,outcome_significance,1.1839,False,0.0024775152118555396,1.77521513366059,0.54,76.9,36.2,"TCGA_Stomach_survival/CF_SLC22A11_biomarker_outcome_significance_cutoff1.184_histogram.jpg, TCGA_Stomach_survival/CF_SLC22A11_biomarker_outcome_significance_cutoff1.184_AUC=_0.54_ROC.jpg, TCGA_Stomach_survival/CF_SLC22A11_biomarker_outcome_significance_cutoff=1.184_p=0.00247751521185554_HR=1.77521513366059_kaplanmeier.jpg",False,0.0016322634378837801,2.2356670564637,0.55,80.4,36.1,"TCGA_Stomach_survival/CF_SLC22A11_biomarker_outcome_significance_cutoff1.228_histogram.jpg, TCGA_Stomach_survival/CF_SLC22A11_biomarker_outcome_significance_cutoff1.228_AUC=_0.55_ROC.jpg, TCGA_Stomach_survival/CF_SLC22A11_biomarker_outcome_significance_cutoff=1.228_p=0.00163226343788378_HR=2.2356670564637_kaplanmeier.jpg",False,0.00693276186756848,2.42457908285215,0.59,72.7,51.0,"TCGA_Stomach_survival/CF_SLC22A11_biomarker_outcome_significance_cutoff2.23_histogram.jpg, TCGA_Stomach_survival/CF_SLC22A11_biomarker_outcome_significance_cutoff2.23_AUC=_0.59_ROC.jpg, TCGA_Stomach_survival/CF_SLC22A11_biomarker_outcome_significance_cutoff=2.23_p=0.00693276186756848_HR=2.42457908285215_kaplanmeier.jpg",False,0.00731591711532118,1.71101316940418,0.54,76.3,36.6,"TCGA_Stomach_survival/CF_SLC22A11_biomarker_outcome_significance_cutoff1.228_histogram.jpg, TCGA_Stomach_survival/CF_SLC22A11_biomarker_outcome_significance_cutoff1.228_AUC=_0.54_ROC.jpg, TCGA_Stomach_survival/CF_SLC22A11_biomarker_outcome_significance_cutoff=1.228_p=0.00731591711532118_HR=1.71101316940418_kaplanmeier.jpg"
Stomach,SLC22A16,1.46654762392295,Increased,9.64147732156442e-08,1.4768706896551698,1.8178909265925904,2.16590120075524,2.30842430262323,distribution,4.91664995,False,0.000512563818134073,2.7359994975705804,0.6,7.5,98.4,"TCGA_Stomach_survival/CF_SLC22A16_biomarker_distribution_cutoff4.917_histogram.jpg, TCGA_Stomach_survival/CF_SLC22A16_biomarker_distribution_cutoff4.917_AUC=_0.6_ROC.jpg, TCGA_Stomach_survival/CF_SLC22A16_biomarker_distribution_cutoff=4.917_p=0.000512563818134073_HR=2.73599949757058_kaplanmeier.jpg",False,0.00011261500893473101,3.79512184369254,0.6,8.2,98.6,"TCGA_Stomach_survival/CF_SLC22A16_biomarker_distribution_cutoff4.917_histogram.jpg, TCGA_Stomach_survival/CF_SLC22A16_biomarker_distribution_cutoff4.917_AUC=_0.6_ROC.jpg, TCGA_Stomach_survival/CF_SLC22A16_biomarker_distribution_cutoff=4.917_p=0.000112615008934731_HR=3.79512184369254_kaplanmeier.jpg",False,0.0004399391058928269,5.2786006550322,0.69,,,"TCGA_Stomach_survival/CF_SLC22A16_biomarker_distribution_cutoff4.917_histogram.jpg, TCGA_Stomach_survival/CF_SLC22A16_biomarker_distribution_cutoff4.917_AUC=_0.69_ROC.jpg, TCGA_Stomach_survival/CF_SLC22A16_biomarker_distribution_cutoff=4.917_p=0.000439939105892827_HR=5.2786006550322_kaplanmeier.jpg",False,0.000638627426216251,2.9423832317750698,0.58,7.4,97.8,"TCGA_Stomach_survival/CF_SLC22A16_biomarker_distribution_cutoff4.917_histogram.jpg, TCGA_Stomach_survival/CF_SLC22A16_biomarker_distribution_cutoff4.917_AUC=_0.58_ROC.jpg, TCGA_Stomach_survival/CF_SLC22A16_biomarker_distribution_cutoff=4.917_p=0.000638627426216251_HR=2.94238323177507_kaplanmeier.jpg"
Stomach,SLC22A16,1.46654762392295,Increased,9.64147732156442e-08,1.4768706896551698,1.8178909265925904,2.16590120075524,2.30842430262323,outcome_significance,0.6757,False,0.00160804842943588,2.58798356471924,0.6,92.5,20.5,"TCGA_Stomach_survival/CF_SLC22A16_biomarker_outcome_significance_cutoff0.6757_histogram.jpg, TCGA_Stomach_survival/CF_SLC22A16_biomarker_outcome_significance_cutoff0.6757_AUC=_0.6_ROC.jpg, TCGA_Stomach_survival/CF_SLC22A16_biomarker_outcome_significance_cutoff=0.6757_p=0.00160804842943588_HR=2.58798356471924_kaplanmeier.jpg",False,4.39119200460991e-06,4.71365845121346,0.6,8.2,99.0,"TCGA_Stomach_survival/CF_SLC22A16_biomarker_outcome_significance_cutoff5.462_histogram.jpg, TCGA_Stomach_survival/CF_SLC22A16_biomarker_outcome_significance_cutoff5.462_AUC=_0.6_ROC.jpg, TCGA_Stomach_survival/CF_SLC22A16_biomarker_outcome_significance_cutoff=5.462_p=4.39119200460991e-06_HR=4.71365845121346_kaplanmeier.jpg",False,1.68141813952188e-06,4.038701191810279,0.69,63.6,73.7,"TCGA_Stomach_survival/CF_SLC22A16_biomarker_outcome_significance_cutoff2.717_histogram.jpg, TCGA_Stomach_survival/CF_SLC22A16_biomarker_outcome_significance_cutoff2.717_AUC=_0.69_ROC.jpg, TCGA_Stomach_survival/CF_SLC22A16_biomarker_outcome_significance_cutoff=2.717_p=1.68141813952188e-06_HR=4.03870119181028_kaplanmeier.jpg",False,0.00287277137456863,2.47613630770349,0.58,91.9,20.8,"TCGA_Stomach_survival/CF_SLC22A16_biomarker_outcome_significance_cutoff0.7185_histogram.jpg, TCGA_Stomach_survival/CF_SLC22A16_biomarker_outcome_significance_cutoff0.7185_AUC=_0.58_ROC.jpg, TCGA_Stomach_survival/CF_SLC22A16_biomarker_outcome_significance_cutoff=0.7185_p=0.00287277137456863_HR=2.47613630770349_kaplanmeier.jpg"
Stomach,SLC22A2,1.31846468685199,Increased,0.00691573318926403,1.32210632183908,3.0608136338904397,1.7431504976085999,2.64199851347579,outcome_significance,4.1633,False,4.76292929012823e-05,2.5258854215140496,0.57,13.1,95.3,"TCGA_Stomach_survival/CF_SLC22A2_biomarker_outcome_significance_cutoff4.163_histogram.jpg, TCGA_Stomach_survival/CF_SLC22A2_biomarker_outcome_significance_cutoff4.163_AUC=_0.57_ROC.jpg, TCGA_Stomach_survival/CF_SLC22A2_biomarker_outcome_significance_cutoff=4.163_p=4.76292929012823e-05_HR=2.52588542151405_kaplanmeier.jpg",False,0.000195110782744641,2.24362872180694,0.56,30.9,82.7,"TCGA_Stomach_survival/CF_SLC22A2_biomarker_outcome_significance_cutoff2.889_histogram.jpg, TCGA_Stomach_survival/CF_SLC22A2_biomarker_outcome_significance_cutoff2.889_AUC=_0.56_ROC.jpg, TCGA_Stomach_survival/CF_SLC22A2_biomarker_outcome_significance_cutoff=2.889_p=0.000195110782744641_HR=2.24362872180694_kaplanmeier.jpg",False,0.00104984138094676,2.6009608809994,0.55,47.7,75.8,"TCGA_Stomach_survival/CF_SLC22A2_biomarker_outcome_significance_cutoff2.37_histogram.jpg, TCGA_Stomach_survival/CF_SLC22A2_biomarker_outcome_significance_cutoff2.37_AUC=_0.55_ROC.jpg, TCGA_Stomach_survival/CF_SLC22A2_biomarker_outcome_significance_cutoff=2.37_p=0.00104984138094676_HR=2.6009608809994_kaplanmeier.jpg",False,0.0019385228449342801,1.7967040659029,0.53,28.9,81.7,"TCGA_Stomach_survival/CF_SLC22A2_biomarker_outcome_significance_cutoff2.866_histogram.jpg, TCGA_Stomach_survival/CF_SLC22A2_biomarker_outcome_significance_cutoff2.866_AUC=_0.53_ROC.jpg, TCGA_Stomach_survival/CF_SLC22A2_biomarker_outcome_significance_cutoff=2.866_p=0.00193852284493428_HR=1.7967040659029_kaplanmeier.jpg"
Stomach,SLC22A25,2.28507041377887,Increased,3.06558578863148e-05,0.2261482758620689,0.434212632569265,0.5167647342995171,0.9398584109567092,outcome_significance,3.1175,False,0.00149919942388431,2.8479331159715,0.51,0.4,94.4,"TCGA_Stomach_survival/CF_SLC22A25_biomarker_outcome_significance_cutoff3.117_histogram.jpg, TCGA_Stomach_survival/CF_SLC22A25_biomarker_outcome_significance_cutoff3.117_AUC=_0.51_ROC.jpg, TCGA_Stomach_survival/CF_SLC22A25_biomarker_outcome_significance_cutoff=3.117_p=0.00149919942388431_HR=2.8479331159715_kaplanmeier.jpg",False,0.00584328872574429,3.0296675778058098,0.54,6.2,98.6,"TCGA_Stomach_survival/CF_SLC22A25_biomarker_outcome_significance_cutoff2.912_histogram.jpg, TCGA_Stomach_survival/CF_SLC22A25_biomarker_outcome_significance_cutoff2.912_AUC=_0.54_ROC.jpg, TCGA_Stomach_survival/CF_SLC22A25_biomarker_outcome_significance_cutoff=2.912_p=0.00584328872574429_HR=3.02966757780581_kaplanmeier.jpg",False,0.00165551167014869,2.52383320369461,0.61,43.2,80.3,"TCGA_Stomach_survival/CF_SLC22A25_biomarker_outcome_significance_cutoff0.9408_histogram.jpg, TCGA_Stomach_survival/CF_SLC22A25_biomarker_outcome_significance_cutoff0.9408_AUC=_0.61_ROC.jpg, TCGA_Stomach_survival/CF_SLC22A25_biomarker_outcome_significance_cutoff=0.9408_p=0.00165551167014869_HR=2.52383320369461_kaplanmeier.jpg",False,0.0011531070034724196,1.75739537455761,0.57,40.7,75.3,"TCGA_Stomach_survival/CF_SLC22A25_biomarker_outcome_significance_cutoff0.6522_histogram.jpg, TCGA_Stomach_survival/CF_SLC22A25_biomarker_outcome_significance_cutoff0.6522_AUC=_0.57_ROC.jpg, TCGA_Stomach_survival/CF_SLC22A25_biomarker_outcome_significance_cutoff=0.6522_p=0.00115310700347242_HR=1.75739537455761_kaplanmeier.jpg"
Stomach,SLC25A20P1,8.76410956172816,Increased,5.94056114891994e-06,0.0227252873563218,0.0297152446747724,0.19916690821256,0.544536056989449,outcome_significance,1.7636,False,4.79180399760839e-06,3.5006644564674403,0.52,8.1,98.8,"TCGA_Stomach_survival/CF_SLC25A20P1_biomarker_outcome_significance_cutoff1.764_histogram.jpg, TCGA_Stomach_survival/CF_SLC25A20P1_biomarker_outcome_significance_cutoff1.764_AUC=_0.52_ROC.jpg, TCGA_Stomach_survival/CF_SLC25A20P1_biomarker_outcome_significance_cutoff=1.764_p=4.79180399760839e-06_HR=3.50066445646744_kaplanmeier.jpg",False,8.984887972336527e-06,4.51894859117284,0.52,8.2,98.3,"TCGA_Stomach_survival/CF_SLC25A20P1_biomarker_outcome_significance_cutoff1.816_histogram.jpg, TCGA_Stomach_survival/CF_SLC25A20P1_biomarker_outcome_significance_cutoff1.816_AUC=_0.52_ROC.jpg, TCGA_Stomach_survival/CF_SLC25A20P1_biomarker_outcome_significance_cutoff=1.816_p=8.98488797233653e-06_HR=4.51894859117284_kaplanmeier.jpg",False,0.000494783653884996,4.58794283233687,0.55,11.4,97.5,"TCGA_Stomach_survival/CF_SLC25A20P1_biomarker_outcome_significance_cutoff1.461_histogram.jpg, TCGA_Stomach_survival/CF_SLC25A20P1_biomarker_outcome_significance_cutoff1.461_AUC=_0.55_ROC.jpg, TCGA_Stomach_survival/CF_SLC25A20P1_biomarker_outcome_significance_cutoff=1.461_p=0.000494783653884996_HR=4.58794283233687_kaplanmeier.jpg",False,0.00164598096537621,3.01372821682949,0.53,5.9,98.9,"TCGA_Stomach_survival/CF_SLC25A20P1_biomarker_outcome_significance_cutoff2.769_histogram.jpg, TCGA_Stomach_survival/CF_SLC25A20P1_biomarker_outcome_significance_cutoff2.769_AUC=_0.53_ROC.jpg, TCGA_Stomach_survival/CF_SLC25A20P1_biomarker_outcome_significance_cutoff=2.769_p=0.00164598096537621_HR=3.01372821682949_kaplanmeier.jpg"
Stomach,SLC25A51P1,55.0698633391591,Increased,5.0331286720236704e-15,0.00767758620689655,0.0102564874137931,0.42280362318840603,1.0584449498415602,outcome_significance,3.59495,False,0.0012816460722565,2.75636807511602,0.52,6.2,99.2,"TCGA_Stomach_survival/CF_SLC25A51P1_biomarker_outcome_significance_cutoff3.595_histogram.jpg, TCGA_Stomach_survival/CF_SLC25A51P1_biomarker_outcome_significance_cutoff3.595_AUC=_0.52_ROC.jpg, TCGA_Stomach_survival/CF_SLC25A51P1_biomarker_outcome_significance_cutoff=3.595_p=0.0012816460722565_HR=2.75636807511602_kaplanmeier.jpg",False,0.00020672706194555201,3.89044989345738,0.53,7.2,99.0,"TCGA_Stomach_survival/CF_SLC25A51P1_biomarker_outcome_significance_cutoff3.509_histogram.jpg, TCGA_Stomach_survival/CF_SLC25A51P1_biomarker_outcome_significance_cutoff3.509_AUC=_0.53_ROC.jpg, TCGA_Stomach_survival/CF_SLC25A51P1_biomarker_outcome_significance_cutoff=3.509_p=0.000206727061945552_HR=3.89044989345738_kaplanmeier.jpg",False,0.00482024126918711,2.42434153346533,0.57,31.8,84.3,"TCGA_Stomach_survival/CF_SLC25A51P1_biomarker_outcome_significance_cutoff0.75_histogram.jpg, TCGA_Stomach_survival/CF_SLC25A51P1_biomarker_outcome_significance_cutoff0.75_AUC=_0.57_ROC.jpg, TCGA_Stomach_survival/CF_SLC25A51P1_biomarker_outcome_significance_cutoff=0.75_p=0.00482024126918711_HR=2.42434153346533_kaplanmeier.jpg",False,6.21148826641278e-06,4.2516419028251295,0.53,6.7,99.6,"TCGA_Stomach_survival/CF_SLC25A51P1_biomarker_outcome_significance_cutoff3.729_histogram.jpg, TCGA_Stomach_survival/CF_SLC25A51P1_biomarker_outcome_significance_cutoff3.729_AUC=_0.53_ROC.jpg, TCGA_Stomach_survival/CF_SLC25A51P1_biomarker_outcome_significance_cutoff=3.729_p=6.21148826641278e-06_HR=4.25164190282513_kaplanmeier.jpg"
